daytime,channel_id,channel_title,channel_view_count,subscriber_count,video_count
2025-11-27 19:23:13,UC1DqlLj1onQhBfxW81OgQTw,GLAY,732544767,541000,886
2025-11-27 19:23:13,UCp_Az_oKu8-J5qIQpF35JbA,やわらちゃんねる,193005093,279000,862
2025-11-27 19:23:13,UCRDJ3DN-6ND_a4LSJ35L91A,立川ちゃんねる,106588840,107000,639
2025-11-27 19:23:13,UCwF6o6cF7BMTY1-OZ7ZUY7Q,フォートナイト 公式,270974311,410000,586
2025-11-27 19:23:13,UCwJYQvXHtNn1c7RqED4E7MA,パンダドラゴン,44018394,92300,533
2025-11-27 19:23:13,UC5nxCVEWQLLfkPuMylpkYkA,ロス,123613887,487000,68
2025-11-27 19:23:13,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,26052132409,81700000,2935
2025-11-27 19:23:13,UC15ebOqdhmvl1eb0s0jk5aw,戦極MCBATTLE,1332859018,847000,5384
2025-11-27 19:23:13,UC8_Ag6BVp43Vmrx6eillK9g,Vaundy - Topic,909879734,2190,110
2025-11-27 19:23:13,UCGc93NguHRwzv1Rw9MyIcxQ,鳴潮 (Wuthering Waves)公式,104224935,345000,466
2025-11-27 19:23:13,UCOfESRUR5duQ2hMnTQ4oqhA,BUMP OF CHICKEN,1637208579,1590000,165
2025-11-27 19:23:13,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,42534399305,79100000,2930
2025-11-27 19:23:13,UCUbAVVpHteGtGQPPN9lM3oQ,ホロライブ切り抜き/なめたけ,572272419,339000,2103
2025-11-27 19:23:13,UCYXmyrGUVL8tX7VEvo_DjPw,シャル@ツモらせ隊,83359858,178000,901
2025-11-27 19:23:13,UCEfbtVOJgicdHjs5HzOzJlA,ぱち・スロ部,3673041,1770,303
2025-11-27 19:23:13,UCBuLdF0tQn5oZjpvYWSQkaA,Liura Channel,92259839,206000,376
2025-11-27 19:23:13,UCjJmYy279ehSYSwR1A3fXtA,マグロヘッド,394405965,735000,1754
2025-11-27 19:23:13,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,1071962136,1870000,2824
2025-11-27 19:23:13,UC__iCxFigPdcry_UBv6sDGw,IO,16308497,38200,13
2025-11-27 19:23:13,UCt09C9DPSuOGpHoitbcyCIQ,ゼンレスゾーンゼロ-ZZZ-公式,230180173,754000,430
2025-11-27 19:23:13,UCx1nAvtVDIsaGmCMSe8ofsQ,加藤純一【jun channel】,1137516709,1280000,1835
2025-11-27 19:23:13,UCZ1xuCK1kNmn5RzPYIZop3w,リゼ・ヘルエスタ -Lize Helesta-,299329789,957000,1090
2025-11-27 19:23:13,UCdPCarwi28K5Z7s5l2nMiLw,Uru Official YouTube Channel,901097541,1180000,296
2025-11-27 19:23:13,UC_ntXHv-XdKCD7CPynVvnQw,Bandai Namco Entertainment America,615627915,1460000,3570
2025-11-27 19:23:13,UCd9BXPj-KcMTh0HiB-Vlb8A,モンスト（モンスターストライク）公式,1160616788,1550000,4581
2025-11-27 19:23:13,UCHghNZNbV-CPbb_f3FslObw,がんばるぴえんちゃんパチンコ日記,80501715,100000,1533
2025-11-27 19:23:13,UCqm3BQLlJfvkTsX_hvm0UmA,Watame Ch. 角巻わため,610016767,1700000,2979
2025-11-27 19:23:13,UCAVR6Q0YgYa8xwz8rdg9Mrg,原神-Genshin-公式,784058762,2100000,2022
2025-11-27 19:23:13,UCN7_YMtKaUiizHpw77XLVcw,EXILE,188655840,14800,311
2025-11-27 19:23:13,UCy0DH4rgPPjDWVZO7wibcSQ,めめんともり,352005588,335000,468
2025-11-27 19:23:13,UCLrYavXppY_4oRfquHk9VQg,HAGANE,14455474,75000,142
2025-11-27 19:23:13,UCMGvmEqkVbl372DCyn3NLAw,【吹いたら負け】葛葉先生のしくじり【切り抜き】,180594707,136000,978
2025-11-27 19:23:13,UCl_HfKfmxefUAVHPyJu0aCg,シュガーの宝舟,80143480,84300,1358
2025-11-27 19:23:13,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,87680204,221000,770
2025-11-27 19:23:13,UCia0Mw96B-yNYRka1J_mAsQ,HikacGamesヒカックゲームズ,640476658,660000,5203
2025-11-27 19:23:13,UCXeTnWiRoifoHHEzSyR5Ogg,パチンコ・パチスロ必勝ガイドチャンネル,52790155,86300,1325
2025-11-27 19:23:13,UC5vqbtNnbOF2h7A_xlrIPUw,ぽっぴんず,916917839,630000,1053
2025-11-27 19:23:13,UCeK22JmzkTMa69kZU9NEqsA,めじの【Vtuber応援隊】,31896540,15100,539
2025-11-27 19:23:13,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,1012937716,2740000,2344
2025-11-27 19:23:13,UCDBdcJ3JIg2sjDg8QR3xp-g,Iyowa - Topic,65698952,31400,88
2025-11-27 01:54:20,UCENwRMx5Yh42zWpzURebzTw,Laplus ch. ラプラス・ダークネス - holoX -,399675087,1450000,917
2025-11-27 01:54:20,UCzXjPL7zo0bxhOYDxLJ9YEg,ポッキー,4096874901,3750000,4360
2025-11-27 01:54:20,UCoQhX2O93MVTWfgIz-8wOmg,KUNの50人クラフト,465752151,543000,1048
2025-11-27 01:54:20,UCu3kfiUaK7MmkQ40omEpGyQ,ナナ色チャンネル,4617009,8320,83
2025-11-27 01:54:20,UCNVIo0UJXTdEnsRkCB9Q03w,ILLIT - Topic,564492320,57700,59
2025-11-27 01:54:20,UCyTaStlK0neSuKveYOIioaw,ぐんぐにるチャンネル,275072390,426000,447
2025-11-27 01:54:20,UClNdVSK1uy2xFHTaXZYXopw,らっだぁ,1818594075,1450000,2341
2025-11-27 01:54:20,UC3J-txytRWiRtNXrLS95eEw,ASIAN KUNG-FU GENERATION Official YouTube Channel,608265861,788000,282
2025-11-27 01:54:20,UCSFCh5NL4qXrAy9u-u2lX3g,Kuzuha Channel,1426871249,2100000,2820
2025-11-27 01:54:20,UCHVkYOT63gAz5yTxjo68_Ng,家スロットゲームパンダ’s ROOM@琉球🐼🪸,1208167,1680,76
2025-11-27 01:54:20,UC15ebOqdhmvl1eb0s0jk5aw,戦極MCBATTLE,1332572110,847000,5383
2025-11-27 01:54:20,UC8rk-fIWJXYlSF8tkfG9wWg,天色鮫,66592457,192000,132
2025-11-27 01:54:20,UC_vMYWcDjmfdpH6r4TTn1MQ,Iroha ch. 風真いろは - holoX -,262964239,1130000,1053
2025-11-27 01:54:20,UCMF_5h2OejEhVorTB02UUSg,MAZZEL,243792578,284000,721
2025-11-27 01:54:20,UC9Lx-zRFGfpuls27tNAOIqA,マエスケ,1542232163,1830000,1138
2025-11-27 01:54:20,UCZwcUEEjD8RVzB-TAw1ts3g,Eden - Topic,4247351,1750,38
2025-11-27 01:54:20,UC8_Ag6BVp43Vmrx6eillK9g,Vaundy - Topic,909410799,2190,110
2025-11-27 01:54:20,UCx1nAvtVDIsaGmCMSe8ofsQ,加藤純一【jun channel】,1137353557,1280000,1834
2025-11-27 01:54:20,UCqQNCRSihFHVsXrDikNeYSg,げまじょが好き【にじさんじEXゲマズ切り抜き】,4562810,2350,118
2025-11-27 01:54:20,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,26052132409,81700000,2935
2025-11-27 01:54:20,UCUzpZpX2wRYOk3J8QTFGxDg,乃木坂46 OFFICIAL YouTube CHANNEL,1610447858,1730000,1168
2025-11-27 01:54:20,UCrKna8EQAd7NPRYq-gIsuow,ホロライ部【ホロライブ切り抜き】,70059191,37800,614
2025-11-27 01:54:20,UCt09C9DPSuOGpHoitbcyCIQ,ゼンレスゾーンゼロ-ZZZ-公式,229813205,754000,429
2025-11-27 01:54:20,UCvaTdHTWBGv3MKj3KVqJVCw,Okayu Ch. 猫又おかゆ,626491070,2060000,1592
2025-11-27 01:54:20,UCc-itdQHxLvUlPrDxIiSJrA,INI,748068954,653000,1268
2025-11-27 01:54:20,UCHp2q2i85qt_9nn2H7AvGOw,NiziU Official,1563277157,2290000,2504
2025-11-27 01:54:20,UC4YT50DP7hbMsor8FmyEPMw,Victor Entertainment,1489698608,1070000,4972
2025-11-27 01:54:20,UC6SmH9mR82nj28_NNg_rZvA,スクウェア・エニックス,1173185129,1090000,10984
2025-11-27 01:54:20,UCxIK6x6sG7Ln5vjjPYpgeAw,Chogakusei Official,674277867,1010000,564
2025-11-27 01:54:20,UCFvSFbT8okMrpuFxBEIB2lg,M!LK,89927468,10400,243
2025-11-27 01:54:20,UCJy7zfLsKBXoo2soFMum7JQ,あかさかの箱,1290432566,2620000,2688
2025-11-27 01:54:20,UC2NujFa5X09CdV0YCntmQDg,板橋ハウス,904835559,752000,2029
2025-11-27 01:54:20,UCBuLdF0tQn5oZjpvYWSQkaA,Liura Channel,92182018,206000,374
2025-11-27 01:54:20,UC_ntXHv-XdKCD7CPynVvnQw,Bandai Namco Entertainment America,615539104,1460000,3566
2025-11-27 01:54:20,UCtKBQ2BYD76GiJvcpZOBorg,えいま,11412217,13500,346
2025-11-27 01:54:20,UCOXOcEbERAwGlE4ig9MaLSQ,夜勤明けパチンコパチスロ実践記,275621078,166000,1623
2025-11-27 01:54:20,UCZ1xuCK1kNmn5RzPYIZop3w,リゼ・ヘルエスタ -Lize Helesta-,299263684,957000,1090
2025-11-27 01:54:20,UCwJYQvXHtNn1c7RqED4E7MA,パンダドラゴン,44018394,92300,533
2025-11-27 01:54:20,UCEfbtVOJgicdHjs5HzOzJlA,ぱち・スロ部,3670936,1770,303
2025-11-27 01:54:20,UC_DopZ9OANqNGho0wFwADqA,けいちゃん / Keichan,502697517,1270000,606
2025-11-27 01:54:20,UC3ruCdV7xnwAbpkW9tQq-6A,のーわん【NoOnE】,419227849,409000,1206
2025-11-27 01:54:20,UCOVLrBaOiMH5QDKXTycZ8Pw,やっちゃんの崖っぷちスロパチ生活,698795746,326000,5204
2025-11-27 01:54:20,UCOfESRUR5duQ2hMnTQ4oqhA,BUMP OF CHICKEN,1637208579,1590000,165
2025-11-27 01:54:20,UCILZFnKZJksR7zwhZbAB4vw,れじぇくん,1503150752,1170000,1428
2025-11-27 01:54:20,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,87680204,221000,769
2025-11-27 01:54:20,UC-ifW8mHzfsZVGHY8vxqrjA,A.B.C-Z,59464169,54600,437
2025-11-27 01:54:20,UCv7VutirxDn3RWIJXI68n_A,＝LOVE（イコールラブ）公式チャンネル,466225819,556000,474
2025-11-27 01:54:20,UC6H_7uSepAzrlayBjAb9rrg,WurtS - Topic,69060265,698,82
2025-11-27 01:54:20,UCy0DH4rgPPjDWVZO7wibcSQ,めめんともり,351780904,335000,468
2025-11-27 01:54:20,UCHD1jo5RhijLfx5-0Ehe_cg,&TEAM,466813545,1320000,1408
2025-11-27 01:54:20,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,9673395528,22200000,1879
2025-11-27 01:54:20,UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,889625882,2460000,2043
2025-11-27 01:54:20,UCC4xWbcBVn-tHgchhrdmFpg,Jinmenusagi,9965654,32700,80
2025-11-27 01:54:20,UCHghNZNbV-CPbb_f3FslObw,がんばるぴえんちゃんパチンコ日記,80359809,100000,1532
2025-11-27 01:54:20,UCylNKKCfPMm8ROXasQWTonA,響咲リオナの足,3252151,6950,124
2025-11-27 01:54:20,UCu2Fxqf37DAZ0ZhIsd1FZwA,Capcom Fighters JP,262400008,257000,3907
2025-11-27 01:54:20,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,7797609294,16200000,3277
2025-11-27 01:54:20,UCOx-oLP9tOhiYwSK_m-yVxA,オモコロチャンネル,618321757,473000,1144
2025-11-27 01:54:20,UC6qVAJzxF5kSN_UUFSdODiQ,MAZZEL - Topic,19285446,8260,57
2025-11-27 01:54:20,UChhKBlh_wvspTh5n4mL0b5g,BOYNEXTDOOR,1166800131,2060000,2200
2025-11-27 01:54:20,UCqMRVBz-hhSFRuqlL1guqig,あひるだっく,52092416,128000,89
2025-11-27 01:54:20,UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,4902232621,2570000,10212
2025-11-27 01:54:20,UCtceiniicYEsbAVuWy-Bi0Q,ドラゴンクエストウォーク公式,50338847,181000,160
2025-11-27 01:54:20,UCqeAYB1DMzfM-hG-Up52yNQ,つるおかかものはし,371359176,387000,3610
2025-11-27 01:54:20,UCc-PPk-lNe34JaWCcJQCL0g,ドコムスチャンネル,540983918,593000,2023
2025-11-27 01:54:20,UCp_Az_oKu8-J5qIQpF35JbA,やわらちゃんねる,192967438,279000,862
2025-11-27 01:54:20,UCeK22JmzkTMa69kZU9NEqsA,めじの【Vtuber応援隊】,31854678,15100,537
2025-11-27 01:54:20,UCdn5BQ06XqgXoAxIhbqw5Rg,フブキCh。白上フブキ,710674501,2640000,2968
2025-11-27 01:54:20,UCKU0SVkIPRqwiZaXJ9rXhdw,シュート。,216524805,256000,2334
2025-11-27 01:54:20,UC3NrSfe_yR5XX9zGFxYoV1Q,HIRAIDAI - Topic,281229302,3400,415
2025-11-27 01:54:20,UCJnL-TBcsYrF2SLs7tmiC8Q,tripleS official,691134537,2880000,3056
2025-11-27 01:54:20,UCYA14rrNjvQq_P_YSNeJHgA,スロライブ,89912824,46500,895
2025-11-27 01:54:20,UCN7_YMtKaUiizHpw77XLVcw,EXILE,188549954,14800,308
2025-11-27 01:54:20,UCYXmyrGUVL8tX7VEvo_DjPw,シャル@ツモらせ隊,83246778,178000,900
2025-11-27 01:54:20,UCYe_uTI6X6mm9qaXm8iWFDg,ノッチ配信者パチンコライブ,268791622,125000,2727
2025-11-27 01:54:20,UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice,163770158,250000,280
2025-11-27 01:54:20,UCtPyU9cJgvvgH03PQKgaucA,ファミ通TUBE,183049444,208000,8153
2025-11-27 01:54:20,UCZVVCZwOpCbDXB84SDqWixQ,Lil Shady,56239923,284000,97
2025-11-27 01:54:20,UC1FQWQ3y3-e8l1pCtWhJt5A,Vaundy,2295815134,2430000,226
2025-11-27 01:54:20,UCGjV4bsC43On-YuiLZcfL0w,KUN,3389035363,1660000,11232
2025-11-27 01:54:20,UCtiObj3CsEAdNU6ZPWDsddQ,TOMORROW X TOGETHER OFFICIAL,3494513829,13100000,3041
2025-11-27 01:54:20,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,1012567289,2740000,2343
2025-11-27 01:54:20,UC7aYDbAOIKIMt25ENfJ68Qw,ルカ,118706200,120000,2126
2025-11-27 01:54:20,UCMJiPpN_09F0aWpQrgbc_qg,キヨ。,6531537929,5480000,3083
2025-11-27 01:54:20,UCMGvmEqkVbl372DCyn3NLAw,【吹いたら負け】葛葉先生のしくじり【切り抜き】,180555446,136000,978
2025-11-27 01:54:20,UCVh47EKH9VLresRqiYi9txw,Mili,608668101,1010000,117
2025-11-27 01:54:20,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,1071857867,1870000,2823
2025-11-27 01:54:20,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,1035273674,1510000,2417
2025-11-27 01:54:20,UCdMGYXL38w6htx6Yf9YJa-w,プロジェクトセカイ カラフルステージ! feat. 初音ミク,2003481748,2060000,1907
2025-11-27 01:54:20,UCrQUlOEbu-0T0l4DAcBEeIg,pizzaofdeathofficial,408137708,332000,372
2025-11-27 01:54:20,UCx-QS9BIo_L_lx5dkpys1qw,ねこまんまのパチ•チャンネル,7980136,14200,168
2025-11-27 01:54:20,UCWvr04hMa4k4wSilYcQ4qoA,キャベツの人【ゲーム紹介】,253195350,418000,973
2025-11-27 01:54:20,UCpYHkc4rzWEW7iVXIyxQebA,Hey! Say! JUMP - Topic,58891636,5080,738
2025-11-27 01:54:20,UChUjERVG8eKEAJSCef-tTmg,k4sen / かせん,718133831,1020000,3063
2025-11-27 01:54:20,UCZMRuagdTBKmmrFtSMN48Xw,牛沢,2665237130,1800000,3740
2025-11-27 01:54:20,UCAWxPGGuIfWME2KTLUmSCHw,ぱかチューブっ!【ウマ娘公式】,516010480,1310000,1287
2025-11-27 01:54:20,UCjJmYy279ehSYSwR1A3fXtA,マグロヘッド,393970578,735000,1753
2025-11-27 01:54:20,UCMzLWawc9x3rUsqYDEfgqzA,ジャック・オ・蘭たん,712569541,648000,1888
2025-11-27 01:54:20,UC070fhnqq38qNhqHm5rxTcQ,令和ちゃんねる,428434108,506000,3627
2025-11-27 01:54:20,UCDbUUremwf8k1x1GTYfB1Ng,ニート部クラフト,20408585,97200,125
2025-11-27 01:54:20,UCFuugQScqDfJcsOEWbL1_tg,Gero Channel,209118582,551000,166
2025-11-27 01:54:20,UCzRzPAT-AjlPyec5yXG974g,カワノKawano,208043598,184000,1322
2025-11-27 01:54:20,UCiZqWVAeChfqlom5ZPR3ZJA,NCT WISH,630033332,1140000,1125
2025-11-27 01:54:20,UC0ux2IFOXkj6ifQ4aSs9l7Q,大月【おおつき】,14755460,17400,1218
2025-11-27 01:54:20,UCIJAlAYCNN8RACtDDsy9K6g,Novelbright,652756465,733000,319
2025-11-27 01:54:20,UCH-lygWpHodDff3iQurnWnQ,加藤純一切り抜き集,1719047989,580000,5439
2025-11-27 01:54:20,UCpGpA7mSYmNJjLiJxKso5QA,しもふりチューブ,1783234955,2160000,3021
2025-11-27 01:54:20,UCS57xc1Bf-znC9_ouCc3SZw,佐野元春 - DaisyMusic,50511392,77700,163
2025-11-27 01:54:20,UCM3yhFc0-fBFuvqx1Vg2YNQ,まいぜんシスターズ,7171218264,3180000,1860
2025-11-27 01:54:20,UCmnZL4tFRl4sm-uJOxTLHmg,今日ポケch.,985785109,569000,1304
2025-11-27 01:54:20,UC8Qwnts13zIh2EYUCau6m3w,ONE N' ONLY TV,112267072,214000,794
2025-11-27 01:54:20,UC14QT5j2nQI8lKBCGtrrBQA,アニプレックス チャンネル,4305419674,3720000,15436
2025-11-27 01:54:20,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,581212274,1950000,1895
2025-11-27 01:54:20,UCeTo4Eh0TzpKbUL4vGQZ73A,LEX *,4529834,1280,14
2025-11-27 01:54:20,UCcg_rvE-fU2tATMwBAxW9bA,ヤングスキニー,149392027,238000,603
2025-11-27 01:54:20,UCH4yRBPH2pDUjPeqomx8CTQ,てるとくん,548470164,1330000,1894
2025-11-27 01:54:20,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,42525965792,79100000,2930
2025-11-27 01:54:20,UCvo8JUqHh2d1QGnK3LKyI4Q,ポケモンユナイト公式チャンネル,31957122,139000,467
2025-11-27 01:54:20,UC7wu64jFsV02bbu6UHUd7JA,ガンダムチャンネル,412502039,1670000,1654
2025-11-27 01:54:20,UCOTR1tcOAhjgi6YukrPpZxg,まふまふちゃんねる,2481479816,3610000,511
2025-11-27 01:54:20,UCXqWKjzm2YMH6Bs7rAmsKFw,福本大晴,7386640,89600,145
2025-11-27 01:54:20,UCHvFSU5OP6c7QcJxIr87YtA,ウタエル Utael,446316043,582000,903
2025-11-27 01:54:20,UC9zY_E8mcAo_Oq772LEZq8Q,THE FIRST TAKE,6261501950,11500000,1529
2025-11-27 01:54:20,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,4004541024,23200000,370
2025-11-27 01:54:20,UCFQu6Q-9LAS3KoEuRDNkzGA, ニート部,659051656,680000,3213
2025-11-27 01:54:20,UCtwTCZuQkTIwUf5m9mlZnOQ,Release - Topic,15655,46,7
2025-11-27 01:54:20,UCRDJ3DN-6ND_a4LSJ35L91A,立川ちゃんねる,106517662,107000,639
2025-11-27 01:54:20,UC__iCxFigPdcry_UBv6sDGw,IO,16308497,38200,13
2025-11-27 01:54:20,UCGc93NguHRwzv1Rw9MyIcxQ,鳴潮 (Wuthering Waves)公式,103289027,345000,465
2025-11-27 01:54:20,UCv2ejD5B1xOYtGB2cf80B8g,Netflix Japan,1982053787,2300000,7758
2025-11-27 01:54:20,UCof7dOTnyxaidkKkcIFuflQ,Mone Kamishiraishi - Topic,26335972,326,123
2025-11-27 01:54:20,UCOjkVJQcjtWnpf0-1ft4brA,ゆっくりむちゃたぬき,210112850,352000,423
2025-11-27 01:54:20,UCBhPDpv9JavoPADrZcsAC2A,あらき-ARAKI Official,320679686,489000,260
2025-11-27 01:54:20,UC1DqlLj1onQhBfxW81OgQTw,GLAY,732544767,541000,884
2025-11-27 01:54:20,UCkKj-SiKyiFkj_dO1vmY3gA,加藤純一RECORDS,5240810,29100,82
2025-11-27 01:54:20,UCDwcZ85zjLKD-3-jqlv1wQQ,アンジュルム,213864061,229000,370
2025-11-27 01:54:20,UCYLp2FLXcqLUZhvrCxQmNIA,胡桃沢りりか,41002456,100000,2571
2025-11-27 01:54:20,UCL7VEatXa9yBCKeM-ww8TnA,NX☆くさあん,208509168,238000,3563
2025-11-27 01:54:20,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26024673774,31500000,2639
2025-11-27 01:54:20,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,8868120810,13700000,9407
2025-11-27 01:54:20,UCcz2Y1yhR42UxbFwvPFGCmA,きっしー助六ちゃんねる,75804570,61500,940
2025-11-27 01:54:20,UCBA-kvU_zYdKreZbhhywX2Q,あいずちゃんねる,147762219,57400,803
2025-11-27 01:54:20,UCxWcO9CLti4uouUIS5IIF-Q,Nornis,59019055,228000,110
2025-11-27 01:54:20,UC9qSqkNFiByKzzoxT3Cydyw,Aiobahn,28114924,90100,14
2025-11-27 01:54:20,UCmovZ2th3Sqpd00F5RdeigQ,加賀美 ハヤト/Hayato Kagami,332409391,921000,1522
2025-11-27 01:54:20,UC-_iQWdEZY66nGGaHH0Ygmg,僕が見たかった青空,52805973,122000,498
2025-11-27 01:54:20,UCdCC1L_OxLrkoEjR19iXpRw,パチスロードch,135958194,75700,815
2025-11-27 01:54:20,UCDhOdoqPxv96djR3tSq9NoA,ショコラ大佐の秘密基地,148514604,138000,1745
2025-11-27 01:54:20,UCdszfKemUn36sOEplfkiGVQ,GPV LABEL,3010003,5360,90
2025-11-27 01:54:20,UCfipDDn7wY-C-SoUChgxCQQ,葉山舞鈴 / Ohayama Ch.,88056806,599000,1339
2025-11-27 01:54:20,UCpT4syVopfBl2bATVfAt65g,澤野弘之 / SawanoHiroyuki[nZk],51700285,3970,22
2025-11-27 01:54:20,UCAaGaynFpku5cAx6OOSrW-w,HoneyWorks OFFICIAL,1601855248,2850000,550
2025-11-27 01:54:20,UCHazKLThRbMyMFu2bVAKhng,ウォーターチャレンジ,3130243899,3150000,2181
2025-11-27 01:54:20,UCXURHJRGr4-EB3l87kcbElw,NCT DREAM,2300999800,7000000,1314
2025-11-27 01:54:20,UCeA0fcfLVewbuD7H5YsrpdA,ライキジョーンズ,118818550,146000,3390
2025-11-27 01:54:20,UCy9GuRXGTm8TliQ-OJ7KwzA,【V.I.P】,978506983,979000,2495
2025-11-27 01:54:20,UC56x--_QtyaWD1QptYrPMqA,刀剣乱舞 公式チャンネル,9539808,131000,116
2025-11-27 01:54:20,UCPJCP_fon2mOMfibbBPUOYw,SAWAYAN GAMES / サワヤン ゲームズ,1299022989,2070000,3417
2025-11-27 01:54:20,UCgmFrRcyH7d1zR9sIVQhFow,ローレン・イロアス / Lauren Iroas【にじさんじ】,396892908,953000,1049
2025-11-27 01:54:20,UCZetZElUvdElPrcstRjl9DA,加藤純一ロードショー,413351485,509000,982
2025-11-27 01:54:20,UCMR5xpbhv3jzIQG1TOTg-Jg,B'z - Topic,290447628,3870,678
2025-11-27 01:54:20,UCENoC6MLc4pL-vehJyzSWmg,もこうの実況,1736272748,1600000,5787
2025-11-27 01:54:20,UCPVr7clenPjpD7WNsSI3UBQ,レトルト,2878966659,2590000,3850
2025-11-27 01:54:20,UChVflUz2J_jaaqYjXqvpmQA,iLiFE!【あいらいふ】,246311299,485000,533
2025-11-27 01:54:20,UCUW6U6iOrntB0jw6-AbQo8g,RED Games,250478782,209000,3569
2025-11-27 01:54:20,UC8eq3M3Yft3FUgxEX6lOZMg,chotokkyu - Topic,35801881,577,486
2025-11-27 01:54:20,UCtyXllCXnTAg4rjfI3UwIgA,しょうちゃんネル,300738637,138000,1547
2025-11-27 01:54:20,UCdPCarwi28K5Z7s5l2nMiLw,Uru Official YouTube Channel,901097541,1180000,296
2025-11-27 01:54:20,UCdVD0MsYecQaIE5Ru-pOIQQ,RIIZE,1015326967,1870000,1382
2025-11-27 01:54:20,UCkVvAm5jb62IMIJQj4wPVGA,TMSアニメ公式チャンネル,379265333,898000,1146
2025-11-27 01:54:20,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,32604384233,33500000,4641
2025-11-27 01:54:20,UC3VId8brfshtHO6gMMqnZ5A,FLOW GLOW - Topic,380802,2190,5
2025-11-27 01:54:20,UCCzUftO8KOVkV4wQG1vkUvg,Marine Ch. 宝鐘マリン,2033880549,4260000,1560
2025-11-27 01:54:20,UCdkVEDVAW5aFmA-Mkz0lAFQ,ひたまゆ。,466569140,410000,2793
2025-11-27 01:54:20,UC5nxCVEWQLLfkPuMylpkYkA,ロス,123613887,487000,68
2025-11-27 01:54:20,UCXEo7JprZQGCPkezcZylHlQ,黒炭酸,152370607,202000,1757
2025-11-27 01:54:20,UCXeTnWiRoifoHHEzSyR5Ogg,パチンコ・パチスロ必勝ガイドチャンネル,52764469,86300,1324
2025-11-27 01:54:20,UC5vqbtNnbOF2h7A_xlrIPUw,ぽっぴんず,916718072,630000,1053
2025-11-27 01:54:20,UCHzevlEL9JfsBIm86uNCJqg,宮野真守,78718653,449000,329
2025-11-27 01:54:20,UCLrYavXppY_4oRfquHk9VQg,HAGANE,14455474,74900,142
2025-11-27 01:54:20,UCjcYYjM16TFOPXDjWgzHiHA,超覚醒てえんだ「スロパチ生放送」,87303765,140000,571
2025-11-27 01:54:20,UCs8nP5mUR3pwJmgixsul8Hw,Saucy Dog,503080790,860000,121
2025-11-26 19:49:35,UCv7VutirxDn3RWIJXI68n_A,＝LOVE（イコールラブ）公式チャンネル,466225819,556000,474
2025-11-26 19:49:35,UCPJCP_fon2mOMfibbBPUOYw,SAWAYAN GAMES / サワヤン ゲームズ,1298866965,2070000,3416
2025-11-26 19:49:35,UCdszfKemUn36sOEplfkiGVQ,GPV LABEL,2994474,5330,90
2025-11-26 19:49:35,UCp_Az_oKu8-J5qIQpF35JbA,やわらちゃんねる,192928076,279000,862
2025-11-26 19:49:35,UCRDJ3DN-6ND_a4LSJ35L91A,立川ちゃんねる,106452486,107000,639
2025-11-26 19:49:35,UCqeAYB1DMzfM-hG-Up52yNQ,つるおかかものはし,371298994,387000,3609
2025-11-26 19:49:35,UC3VId8brfshtHO6gMMqnZ5A,FLOW GLOW - Topic,366731,2190,5
2025-11-26 19:49:35,UCYe_uTI6X6mm9qaXm8iWFDg,ノッチ配信者パチンコライブ,268739271,125000,2726
2025-11-26 19:49:35,UCc-itdQHxLvUlPrDxIiSJrA,INI,748068954,653000,1268
2025-11-26 19:49:35,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,1035116728,1510000,2417
2025-11-26 19:49:35,UCcg_rvE-fU2tATMwBAxW9bA,ヤングスキニー,149392027,238000,603
2025-11-26 19:49:35,UCqQNCRSihFHVsXrDikNeYSg,げまじょが好き【にじさんじEXゲマズ切り抜き】,4505630,2350,118
2025-11-26 19:49:35,UCMR5xpbhv3jzIQG1TOTg-Jg,B'z - Topic,290233950,3870,678
2025-11-26 19:49:35,UCPVr7clenPjpD7WNsSI3UBQ,レトルト,2878700140,2590000,3850
2025-11-26 19:49:35,UCtKBQ2BYD76GiJvcpZOBorg,えいま,11409709,13500,346
2025-11-26 19:49:35,UCdVD0MsYecQaIE5Ru-pOIQQ,RIIZE,1015326967,1870000,1381
